Time_Gyr,SnapshotNumber,VirialRadius_ckpc,Mvir,d_MW_M31_kpc
4.005330648859183,66,254.31314623338253,625810930576.0708,688.5412137295903
4.1380238212264,67,256.64697193500734,648200886262.9247,696.4181059186026
4.302863700119068,68,257.71048744460853,662666174298.3751,714.4493369611079
4.444078540437954,69,258.2570162481536,672682422451.994,723.3787280287721
4.618010469172704,70,259.18759231905466,687587887740.0295,729.5804907479647
4.767519355776625,71,260.4135893648449,704285081240.7681,737.0497199540875
4.921821313360232,72,260.384047267356,711422451994.0916,744.5490802543857
5.048501545881991,73,259.74889217134415,712432791728.2126,751.0209117538465
5.210902319443069,74,258.9512555391433,714129985228.9512,758.0696116164577
5.378187481427072,75,258.6115214180207,720026587887.74,766.2565725958768
5.516742183317032,76,259.1285081240768,731828655834.5642,772.893091691802
5.657151746908872,77,258.9807976366322,738382570162.4814,776.475148698228
5.835657267816712,78,258.38995568685374,743747415066.4697,784.1331303993277
5.984925889355137,79,257.7991137370753,747447562776.9572,789.2200355023407
6.1314743443417274,80,257.35598227474145,752776957163.9586,795.7910906069525
6.288280009550495,81,256.8833087149187,758268833087.1492,801.8251105207814
6.441930961431011,82,255.95273264401771,760236336779.9114,809.2190881087087
6.60150134785066,83,255.09601181683897,763159527326.4402,814.7813952449715
6.767286363666197,84,254.46085672082717,768511078286.5583,817.9671350287964
6.891938257577819,85,253.73707533234858,770515509601.1816,821.3783367215996
7.058261067482293,86,253.04283604135892,776131462333.8257,822.6700260236591
7.230838364822614,87,252.36336779911372,782355982274.7415,825.0616910382818
7.363097920077097,88,251.86115214180202,787567208271.7872,828.4030966160128
7.541245459552444,89,251.29985228951253,795895125553.9143,831.1608680127482
7.6760992541526205,90,251.00443131462333,803709010339.734,833.0686926618641
7.859537305692069,91,250.38404726735595,812459379615.9526,834.2982873880185
7.996553509894531,92,249.8818316100443,819011816838.9955,837.1633685000301
8.184930564043999,93,249.45347119645493,830929098966.0265,839.4800487137248
8.33063774295648,94,250.1772525849335,850771048744.4608,839.5493614149574
8.473061122257839,95,251.58050221565728,878750369276.2185,840.9362038385109
8.619165545014738,96,251.37370753323486,890542097488.9216,843.6874657642591
8.822454757224136,97,250.44313146233384,899921713441.6543,846.4301973869458
8.977680498782219,98,249.5864106351551,905810930576.0708,847.3270543494298
9.128933347146274,99,248.6262924667651,910824224519.9408,848.565054656117
9.28399281865738,100,247.60709010339733,915601181683.8995,850.8455637326541
9.442976215473088,101,246.3663220088626,918166912850.8124,853.720363621452
9.597321544370372,102,244.97784342688328,919524372230.4283,856.6388938139877
9.755404100736131,103,243.50073855243718,919979320531.7577,861.1736395489611
9.91733399954639,104,241.89069423929095,919344165435.7458,866.0649689741932
10.083224987834548,105,240.2215657311669,918199409158.0502,872.3514004884098
10.253194588767297,106,238.36041358936484,915174298375.1846,878.4860938828373
10.417575859721632,107,236.4549483013294,911788774002.9541,882.9234251500942
10.585809115748921,108,234.135893648449,903720827178.7296,887.9026555551953
10.758003408639935,109,231.78729689807972,895604135893.6484,891.472256377115
10.87158675338913,110,230.4579025110783,893137370753.3234,893.6903832216536
11.050552250154956,111,228.58197932053173,890663220088.6262,896.7710399485042
11.222886201331546,112,226.89807976366322,890843426883.3086,898.0449655318209
11.399102192939777,113,225.05169867060562,889252584933.5303,899.5210105150726
11.579305643595353,114,223.16100443131464,887184638109.3057,899.6609984699611
11.69400588091851,115,221.93500738552436,886379615952.7325,898.4162639227824
11.880922573432047,116,220.19202363367796,886493353028.065,896.8850298972031
12.060042487650401,117,218.6706056129985,889481536189.0693,893.3067115590518
12.181593952274879,118,217.82865583456424,893703101920.2363,892.0216243312117
12.367202557614286,119,219.01033973412112,931156573116.6912,886.4412460718979
12.55684042003699,120,218.0354505169867,942225997045.7902,882.1964116484364
12.672601171018869,121,217.42983751846378,950351550960.1182,877.2745991503892
12.868907973792403,122,217.01624815361887,969800590841.9497,871.9404769754138
13.056016187829684,123,215.67208271787294,977079763663.22,864.3855173809422
13.178327328662581,124,214.6381093057607,980237813884.7858,859.108318075986
13.371812419226801,125,213.10192023633678,985487444608.5671,851.9145988613725
13.498307651451077,126,212.09748892171342,989231905465.288,846.7914211449329
13.698436884332015,127,210.53175775480057,994435745937.9615,838.8984628853464
