SnapshotNumber,R200_Au1_ckpc,R200_Au2_ckpc,R200_Au3_ckpc,R200_Au4_ckpc,R200_Au5_ckpc,R200_Au6_ckpc,R200_Au7_ckpc,R200_Au8_ckpc,R200_Au9_ckpc,R200_Au10_ckpc,R200_Au11_ckpc,R200_Au12_ckpc,R200_Au13_ckpc,R200_Au14_ckpc,R200_Au15_ckpc,R200_Au16_ckpc,R200_Au17_ckpc,R200_Au18_ckpc,R200_Au19_ckpc,R200_Au20_ckpc,R200_Au21_ckpc,R200_Au22_ckpc,R200_Au23_ckpc,R200_Au24_ckpc,R200_Au25_ckpc,R200_Au26_ckpc,R200_Au27_ckpc,R200_Au28_ckpc,R200_Au29_ckpc,R200_Au30_ckpc,Time_Gyr,Redshift,ExpansionFactor
112,213.97291303507714,303.06068268148744,264.39163068129955,280.67193535096493,246.14103937704903,228.34671780266945,245.88892676933372,218.7355018144022,238.86233774877255,227.54770157628133,208.42946998767312,243.1292985592758,242.22808283867343,275.6154570622449,227.79627414127535,253.70421971792103,239.07001292580645,250.7922597316333,238.51959125225534,261.0368355372073,283.0437419863776,230.07118035263417,270.7287029335593,271.18077298541925,213.74439338288934,273.6981171535781,289.4019005800641,273.6487324582241,270.01950704578246,257.97098263783744,11.340613907272399,0.19728418237600986,0.8352235958012078
113,212.19350286548217,300.9586009160245,260.7910554282729,279.0975618172452,244.49049995521432,230.27876757829614,245.09762827583484,220.2867661251402,236.96333570115877,226.12845227485107,206.6951568840492,241.2630364098731,241.5515608855787,273.7000300959182,226.23883124665736,252.00299831799603,236.43142779140464,249.29304064525095,236.64657883505492,259.5124843462882,279.69554319518215,227.61436871622487,268.6696953525124,269.2875977161977,212.97798512765436,270.8677980283096,287.51512377315237,271.72316909627926,267.7628067684188,255.70544324759206,11.52715588500456,0.1803852617057493,0.8471810284677068
114,211.04626516967252,299.58242579901025,259.32132203933924,278.38764033064973,243.40663122289985,231.65302975297027,244.4745147933611,223.99598331037694,235.67487008982886,225.20320384186138,205.47551322127578,239.88285950543485,241.58757697239517,272.4975369506764,225.047837743299,251.0143149579822,234.8767553650033,248.08078489772194,235.271876903521,258.2648941350754,275.73045348107894,226.13254201364708,267.28551666065005,268.00634411736826,212.7962336175048,269.0152782807752,286.27459165953917,270.6729857394244,266.8657027744554,253.42901987506698,11.6524544154279,0.1692520332436107,0.8552476040823377
115,208.95038397593257,297.00448313557297,257.2974070557033,277.8887141853795,241.29700762729158,230.8356097020001,243.36017091066344,232.1481520014033,233.50755039421668,223.91643129444165,204.95160888636977,237.9639144842298,244.3662466544818,270.75810067963596,224.20225126545955,249.83449127886243,232.61326084415595,246.32221920328084,233.4054168635314,257.667726307329,268.9901901519244,223.92359933125616,265.1595780855438,265.81560736897245,213.12684282469192,266.2835306556277,283.8243543881837,269.2496906748841,270.3097685610842,249.1867294243977,11.841788296157887,0.15274876890238098,0.8674917093619414
116,207.2213039789401,294.9007083061999,256.25900918269065,276.7858259688793,239.8071333741797,229.9885060629944,243.4434608599069,232.81794567454332,232.2578933257629,223.4768503373996,204.55022081260012,237.32846582183907,247.23372523440221,269.4834654215463,222.82110689592974,249.4965601199599,231.06931848513338,245.07418923520825,232.22407602324535,256.9490976349098,266.36567723703575,222.44689579609488,263.87981966003764,264.0156825418685,215.18151880066992,264.5749433283013,282.1564665582304,268.20278350663466,272.8648878434986,246.34398716784025,11.96892318936418,0.14187620396956202,0.8757516765159388
117,229.67788380508458,291.6277079380278,254.46299819163875,274.4576652018004,237.89045310080255,228.52976659555537,242.7017669401919,232.77597088227674,230.35035999506928,224.44851510693968,204.2353329131504,235.8363488087423,247.03438344986122,267.6996576833535,220.23615011057885,253.41182538184935,229.03192495374498,243.19719701842678,230.70016458918604,255.148733050946,263.3253082476905,220.2680764585993,261.7200198067278,259.9894226485691,233.33072416089675,262.2807098029549,279.64730186766366,266.49619707302026,274.2606541286163,242.4044913029766,12.160973462362126,0.12575933241126092,0.8882893272206793
118,227.45697973610748,287.4058661813386,252.47896915518538,270.8552649578057,235.94567236408506,227.0299538374123,241.3066822782069,231.8660919515366,228.7494911105474,223.10914763908957,204.44905474700636,233.12678691717102,245.72023603791982,265.3408898388335,218.73292923677243,255.26225628429975,226.94910453874067,241.2162462799919,229.70163067551303,253.23033772581567,260.40439920930606,218.12212894637273,259.8473591950152,255.44209485210922,235.80429053366387,260.2105543855124,276.3483998204502,264.2250287949696,272.87812452497815,238.28603638402302,12.35461615922485,0.10986994045882548,0.9010064725120812
119,225.98465178170105,284.596193640637,251.27016549900569,268.00678387422806,234.57358698586685,226.0141374791497,239.42423707636405,231.05764294050604,227.43472803900232,222.11874922732258,205.15935002693266,231.59225535494787,244.48973038070972,263.7775102266084,218.05928769110932,254.67153089454925,225.6628157238667,239.79653523385886,230.3335173073395,251.86834476752955,258.6892595047688,216.91497437841724,259.0492884458756,253.54922741268948,236.02208011847287,258.60377077122644,274.1221966813127,263.40569580165936,271.54016427907936,235.68107066155184,12.484581813333147,0.09940180263022191,0.9095855560793044
120,224.09851262223603,280.3219328662613,249.21412627676236,262.8553181037942,233.07093779597818,224.45293466338055,235.74758388659447,229.58157705279146,225.47578713139973,220.42940126261178,207.29793161175783,229.65712728130268,241.64514114534114,260.92080568975274,216.9349833155375,253.23651630969567,223.7723009836468,236.97657238263832,229.70009152650377,249.32734168031425,255.7132049561673,215.25682716290825,257.1226916553103,250.32226958773703,235.6507494260696,256.1770824797125,270.5920265015378,261.22120360067254,269.0310435641985,232.52357243260258,12.680814521731971,0.08388443079747931,0.9226075876597282
121,222.86321361525427,277.5708799149692,247.75081333798155,259.19816813075613,231.81804851460495,223.46627418492176,233.46093616707938,228.3431117964192,224.13670550550844,219.2713455480514,211.5920254205099,228.22549882426944,238.94369276783294,259.4931350444576,216.12022379356904,252.0180599904437,222.47009297044858,234.64144146933182,229.0166434028674,247.36510259626326,253.53194496809988,213.9522004869812,255.70010020174564,248.56924482972923,235.08458445693816,254.70174219081656,268.2670319838494,259.4319208895754,267.1091521720329,230.57934139195984,12.812479750924226,0.07366138465643868,0.9313923498515226
122,220.77643538851189,273.92252507912684,245.63692410083337,253.88918145314702,229.53313783468602,221.76036937444002,230.0252697364725,225.95912389599047,222.2435961998158,217.83670475652863,238.8790485094444,226.03900572957062,236.08650449843154,257.54474830148985,214.93050558510407,250.25916447835775,220.47364080270626,232.78309494340527,228.03992142943977,244.68137642020443,250.27871167077524,212.23009063621635,253.50553756866975,246.3436573501954,233.9685694981733,252.64291051251357,265.2886687117339,256.80758387743066,263.451584429978,227.81544754036202,13.011220678643138,0.058507322794512984,0.9447265771954694
123,219.350281904383,271.6306882286663,244.12847012039552,250.37059886662752,228.05680809285556,220.59650886933045,227.92714578274766,224.3761751035049,220.94640141481915,216.65177989783533,242.0588863868708,224.61016972859701,233.796624565997,256.2708826179049,214.22517955769337,249.11801741505613,219.32693081512835,231.69443286131914,227.2621454593793,242.444729055647,248.11611936140577,211.11889101506617,252.0609802599588,244.91662435234693,232.9620320096522,251.2333798376846,263.1833107576656,255.2132893579626,256.5990511745201,226.08693922728727,13.144530370329061,0.04852362998180593,0.9537219490392906
124,217.24496792600064,268.6743787630691,242.04510000931649,245.5608681519334,225.9987459890572,218.79438525792753,225.4396391175253,221.9448693649632,218.90313712935261,215.6356337219279,243.8162427499475,222.37347838835362,230.9622157019325,254.53760294290143,215.07549342177552,246.99816947245785,217.2898451135418,229.3743636204603,226.06130140236175,237.9542178454715,245.11359144984507,209.29493347557488,250.03633967750417,243.34420773665323,231.29209931030096,249.052559606477,260.4273545173869,252.83550202925684,252.09237889974753,223.7476526116558,13.345696086418632,0.0337243718735154,0.9673758568617342
125,196.69187566743975,266.74923317014105,240.7280941777865,242.73140655254147,225.03172065438784,217.55194020197422,223.85431563799688,220.25455393516089,217.54006676676002,215.0732506617906,244.86545864171083,220.9008865798313,228.9437097276719,253.35432717243233,225.58858476593483,245.49978592410912,216.08513119615813,227.87921228503097,225.41710157846128,232.37082288735593,243.33572042925937,208.17874261406612,248.68309788072781,243.76987038908305,230.22670036609748,247.5666211772602,258.44972394324344,251.0515403761631,249.9255869123671,222.17969952808892,13.480594178215691,0.023974428382762536,0.9765868876036025
126,203.92000525684085,263.87832448671435,240.18044297245203,238.7387220954867,224.37958321916824,215.43558832641125,221.13875106528954,217.55798685879628,215.555246167959,215.22793513722033,245.98332057928678,218.68655687590802,225.58236220636886,251.07662850501387,226.0801010081176,243.1727245491797,214.0832920068834,226.0503734443961,224.44354585442412,228.74194928040208,240.54550712960335,206.4621077362056,246.68031321420455,242.25000471813377,227.66894254252432,245.87863645881473,255.66480971374784,248.41530794096113,245.557525999799,219.61105772223607,13.68410003882962,0.009521666967944764,0.99056814006128
127,206.03178366106206,261.75744311549556,239.01884721517035,236.30996694673178,223.09109561999534,213.82471497332926,218.9347776354142,216.31373879971787,214.22436600750274,214.06086440703433,249.05258159431997,217.11655892294314,223.3252441599884,249.44216219640438,225.40012696367356,241.4800784080205,212.76883676514015,225.2880549279571,224.56834885123138,227.0277550531134,238.64540568984012,205.47551322127578,245.2735749954352,240.85566764281037,225.30472171294298,244.68478453586778,253.8058255403746,246.8329308323933,243.5528064030927,218.14838243090193,13.820529799271933,2.220446049250313e-16,0.9999999999999998
