Snapshot,Time_Gyr,Redshift,ExpansionFactor,SubhaloGasMassUnder10000K_Msun,SubhaloGasMassUnder20000K_Msun,SubhaloGasMassUnder50000K_Msun,SubhaloGasMassUnder100000K_Msun,Suite,Simulation,Galaxy
83,6.706603691236406,0.8167099790118506,0.5504455920608321,2141114240.0,19108622336.0,31842390016.0,39623712768.0,Au,15,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,2166679552.0,17058950144.0,29723002880.0,38170415104.0,Au,15,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,3163467264.0,20951889920.0,31520845824.0,39499476992.0,Au,15,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,4653683712.0,27454697472.0,38198939648.0,45591162880.0,Au,15,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,4602586624.0,29885591552.0,43950956544.0,54463524864.0,Au,15,
88,7.468962790806977,0.6761104112134777,0.596619407235837,5998279680.0,30063972352.0,42978136064.0,52533956608.0,Au,15,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,9174635520.0,34579234816.0,46325850112.0,53463969792.0,Au,15,
90,7.80170653839661,0.6214287452425136,0.616740021992414,7451201024.0,34811944960.0,47659978752.0,53881241600.0,Au,15,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,7595444736.0,35924598784.0,48714522624.0,54365507584.0,Au,15,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,6807711744.0,36820393984.0,51797397504.0,58537410560.0,Au,15,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,8187967488.0,35383181312.0,46337626112.0,55204614144.0,Au,15,
94,8.448811765562718,0.524565820433923,0.6559244517992534,8345044992.0,34944720896.0,45382950912.0,54423539712.0,Au,15,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,3611269632.0,32258463744.0,45990793216.0,55289151488.0,Au,15,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,5332218880.0,34759569408.0,48111190016.0,57996660736.0,Au,15,
97,8.918845098217659,0.4609177941806475,0.684501211487295,4059014400.0,32087183360.0,46681673728.0,56869724160.0,Au,15,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,4794305024.0,31879696384.0,45264740352.0,55259926528.0,Au,15,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,3111377920.0,30505611264.0,45687201792.0,55977025536.0,Au,15,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,5885454848.0,36090425344.0,48931733504.0,57913413632.0,Au,15,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,4449482752.0,32236482560.0,47073882112.0,56520736768.0,Au,15,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,5275128832.0,33142446080.0,48512397312.0,57340002304.0,Au,15,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,5675943936.0,35617779712.0,49859547136.0,59029495808.0,Au,15,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,4039714304.0,32391610368.0,46328877056.0,56409481216.0,Au,15,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,5289227264.0,30575210496.0,44454440960.0,54849474560.0,Au,15,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,10485911552.0,34684448768.0,47276752896.0,54760652800.0,Au,15,
107,10.552344763553132,0.2733533465784399,0.7853279709729014,4843556352.0,30168082432.0,43717722112.0,52724686848.0,Au,15,
108,10.67144705609926,0.2613432561610123,0.7928056023731169,2823421952.0,26812559360.0,40353611776.0,49916116992.0,Au,15,
109,10.85159733936031,0.2435401815546702,0.8041557601699713,2443025408.0,28862967808.0,41179033600.0,49797181440.0,Au,15,
110,11.033523308792786,0.2259883862601976,0.8156684118765909,3540512512.0,30129524736.0,43501178880.0,52206415872.0,Au,15,
111,11.155782009390869,0.2144250355144945,0.823434934850752,4528857600.0,29434363904.0,42804789248.0,51952685056.0,Au,15,
112,11.340613907183544,0.1972841823760098,0.8352235958012078,4564045824.0,27941623808.0,42923188224.0,51587248128.0,Au,15,
113,11.527155884914244,0.1803852617057493,0.8471810284677068,5077605376.0,30474588160.0,45051207680.0,52490141696.0,Au,15,
114,11.652454415336605,0.1692520332436107,0.8552476040823377,5091084800.0,34092103680.0,48490450944.0,54235156480.0,Au,15,
115,11.841788296065106,0.1527487689023809,0.8674917093619414,5189110784.0,31502530560.0,47167037440.0,53961555968.0,Au,15,
116,11.968923189270404,0.141876203969562,0.8757516765159388,6047830016.0,29337534464.0,45535109120.0,52464185344.0,Au,15,
117,12.160973462266846,0.1257593324112609,0.8882893272206793,9372702720.0,31374708736.0,46245502976.0,52312842240.0,Au,15,
118,12.354616159128051,0.1098699404588254,0.9010064725120812,4748350464.0,37143617536.0,49284370432.0,54630379520.0,Au,15,
119,12.48458181323533,0.0994018026302219,0.9095855560793044,5973826560.0,36014587904.0,48454275072.0,54620880896.0,Au,15,
120,12.680814521632618,0.0838844307974793,0.9226075876597282,7564984320.0,37715001344.0,50419261440.0,56008839168.0,Au,15,
121,12.812479750823842,0.0736613846564386,0.9313923498515226,9242425344.0,33135591424.0,47972974592.0,55695814656.0,Au,15,
122,13.011220678541196,0.0585073227945129,0.9447265771954694,6751399936.0,36405731328.0,49345454080.0,55179280384.0,Au,15,
123,13.144530370226075,0.0485236299818059,0.9537219490392906,6612134912.0,34935050240.0,47854764032.0,54366359552.0,Au,15,
124,13.345696086314067,0.0337243718735154,0.9673758568617342,10878110720.0,37031858176.0,48564535296.0,54397865984.0,Au,15,
125,13.48059417811007,0.0239744283827625,0.9765868876036023,4721024512.0,35873288192.0,48316518400.0,53950148608.0,Au,15,
126,13.684100038722406,0.0095216669679447,0.99056814006128,9286466560.0,35737878528.0,48214671360.0,53547352064.0,Au,15,
127,13.82052979916365,2.220446049250313e-16,0.9999999999999998,10619575296.0,35560484864.0,47974227968.0,53131182080.0,Au,15,
30,0.4217845366394565,10.919033198155365,0.0838994223251902,2258539.5,313703616.0,381401600.0,389117440.0,Au,16,
31,0.4528384166734556,10.367443572408746,0.087970526849785,5248457.5,370377984.0,476713728.0,536860512.0,Au,16,
32,0.4861761234395592,9.841380439471834,0.0922391761439484,7465873.0,578003456.0,681792000.0,761230336.0,Au,16,
33,0.5182708119307342,9.388771271940549,0.0962577742664274,5139379.5,601994048.0,702611712.0,820006848.0,Au,16,
34,0.5564188833159369,8.907999185598532,0.1009285508878038,16314658.0,906791168.0,1081048832.0,1174561408.0,Au,16,
35,0.5973702376945801,8.449476294368743,0.1058259705456833,18947080.0,985153856.0,1223416704.0,1421216640.0,Au,16,
36,0.6413297674084788,8.012172948865935,0.1109610307829075,22142932.0,1689967616.0,2028526720.0,2262252544.0,Au,16,
37,0.6885170787669509,7.5951071498715965,0.116345262783017,26330194.0,2038427904.0,2571212032.0,3094841856.0,Au,16,
38,0.7339395587876801,7.23627606616736,0.1214140944240273,20651900.0,1643825152.0,2160704768.0,2537610496.0,Au,16,
