InflowRate_Au5_Msun/yr,OutflowRate_Au5_Msun/yr,InflowRate_Au6_Msun/yr,OutflowRate_Au6_Msun/yr,InflowRate_Au9_Msun/yr,OutflowRate_Au9_Msun/yr,InflowRate_Au13_Msun/yr,OutflowRate_Au13_Msun/yr,InflowRate_Au17_Msun/yr,OutflowRate_Au17_Msun/yr,InflowRate_Au23_Msun/yr,OutflowRate_Au23_Msun/yr,InflowRate_Au24_Msun/yr,OutflowRate_Au24_Msun/yr,InflowRate_Au26_Msun/yr,OutflowRate_Au26_Msun/yr,InflowRate_Au28_Msun/yr,OutflowRate_Au28_Msun/yr,Time_Gyr
24.634060839864276,18.368438866596797,28.742806290228327,19.549143829078616,32.434643632266,19.086468307088783,28.0525077015356,20.997553910472035,41.44540167169418,37.98692550204085,28.514622953523524,21.708843272361698,52.04979696599196,33.19365162567314,34.49276860002326,37.472984535377655,16.14541414311528,11.646456832934469,3.479961474656566
,,,,,,,,,,,,,,,,,,3.5282987876937213
21.96094765631638,17.587147910473053,28.536994783476743,22.89950651457169,40.43762508642903,24.190933488192215,26.658337416404645,21.748483937010825,64.15214049970113,30.958820374697854,31.696947322636927,20.444546875273325,47.91450953332823,35.38464336460758,16.52433280959318,28.31280538864883,15.248607229567474,12.207686999908212,3.6019897617620327
,,,,,,,,,,,,,,,,,,3.6519167237611208
26.5671924896902,18.586975156666757,38.692535181260574,24.170828754423678,58.5055735966646,26.92569987517979,28.316814487304647,22.95897063346729,54.06382122392522,44.9011864160048,70.53295643940662,25.09827373405328,34.65311867703766,36.03313061954163,16.721437204097356,19.082185151534265,21.703098831390292,12.780565334096192,3.7024911227143984
,,,,,,,,,,,,,,,,,,3.779581143664456
30.66724041552116,16.4252472465276,34.06443688798473,25.39872104624729,55.69065027483332,35.98909416964173,19.293530490110264,22.386950310244774,60.82638845869148,36.47735062272849,51.77405658397765,38.2005075685442,48.80220953417724,25.43833448896965,19.23719057155908,12.170421873952252,17.86573828964202,15.578901137271243,3.831803087380354
,,,,,,,,,,,,,,,,,,3.884695618980985
46.67041147568343,24.701471576836045,38.618575634220896,24.449516372710686,51.502531572151454,41.3857191827553,18.97084449617951,20.084671856512806,56.47434839912224,46.70116478963984,31.768335691004648,32.22985234997943,46.43157378363134,35.21125220165083,18.98003565351848,16.659130996138547,44.12436296968129,14.625964457429204,3.938265337136893
44.040720512290896,32.17440778990214,35.69313571323553,28.60286036447044,50.27975326986152,47.23664553998809,28.85398399161219,19.066485414283974,60.263972475689194,45.39555196682645,39.89889831178008,32.90419082407075,54.57601524783256,35.8122587193459,31.67920653438737,19.931869689830307,48.68802874849236,33.410465772143496,4.019904040912364
,,,,,,,,,,,,,,,,,,4.075195500867405
26.827408800785864,36.581397977190285,27.137152086007383,24.99190160325253,43.692250251588874,29.415384318573008,25.085185026192583,15.685495784665562,59.651494110605135,42.19817132993271,40.326978655966926,30.246682560132903,45.73075042356709,32.950857368848986,27.049134477359704,18.126115800091032,24.091955140432855,28.018173390245064,4.131187117639905
,,,,,,,,,,,,,,,,,,4.187885403787746
27.667507123800856,22.11802712984436,23.512251844347688,22.115779185411597,26.044571688531132,33.689272639000116,22.060808669077463,18.320146988610205,54.50799688942999,40.38729945560945,55.98245477921368,25.936900549766406,50.22239037297967,28.993555022140132,40.110611301276506,17.815958681005892,17.973654665418703,19.65550958724976,4.2452968426604185
,,,,,,,,,,,,,,,,,,4.303427884508465
32.60552411500054,21.047826917905805,25.40261664371721,25.165687195625782,35.990430589878095,26.24878169551629,25.20487386812585,18.321465426092043,64.70398508233623,42.25322993863234,50.038610875347295,35.898869908720734,47.86682918960119,30.920790103268494,31.586856165744816,25.152240279952597,21.367376867382728,15.709956461571943,4.362284942489244
,,,,,,,,,,,,,,,,,,4.421874388570173
23.01220210663993,20.780718795267784,37.964303694065634,20.277937842489624,32.498516480371926,25.24092182161668,22.552969408258715,16.13004576702529,58.157898876181946,53.906250296618566,54.17444398306864,33.261434188292526,42.24730068649292,31.687779921909648,27.717004836886566,23.27391288039684,24.866483704742752,19.567611384162262,4.482202549331073
,,,,,,,,,,,,,,,,,,4.543275701667361
27.31682311965332,16.784199447393306,41.06570677612612,29.45494411167759,40.62807668593183,25.938009386376915,23.92059905386115,17.936855720343456,48.268602756166366,45.44877101463803,52.57544952544622,36.256687297358816,33.82454523749643,29.951390072870296,30.27599922238258,21.517763286575704,24.209917342760853,19.5668446762824,4.605100068396202
,,,,,,,,,,,,,,,,,,4.667681813768118
31.42430391690265,18.61864715045832,24.79975663697646,36.3080564688266,38.662998146021145,28.618654504261247,21.852418773451006,21.174668067816658,59.76554098484321,42.93475984757742,47.250615261179256,33.20057481652834,35.3785046072346,29.46876654672525,116.0938683864992,23.542692918650683,20.45732596924618,19.43581651446196,4.731027038886768
,,,,,,,,,,,,,,,,,,4.795141777040001
36.57895985836831,21.4767980245361,39.06678916462181,20.353538821872927,35.80249968535376,24.653726926757223,16.62936498858988,21.448714152292897,71.9838826589961,40.77459156182096,40.713092450123526,38.95319362972324,31.433564508724874,27.081759026762903,64.86437127826571,75.98887003703507,16.25219557578456,18.233224595849343,4.860031988945721
,,,,,,,,,,,,,,,,,,4.9257035579162896
35.982041938325146,24.670594885221124,48.44548149553829,45.87259475733156,40.79864450775146,30.61288874033791,21.288697844065865,19.83428771078581,84.3353189503879,48.97177781253132,73.24699975738534,38.71874193973501,34.78685376992891,27.95419493775072,114.63962393887437,46.24072070168161,20.055479841886555,17.74741972334966,4.958834167462915
,,,,,,,,,,,,,,,,,,5.025688621808686
28.06995127354428,23.89591137191069,43.06549464705514,30.37148545368488,36.533162754472364,21.401336382713648,32.15741261403838,27.205540461027873,62.28927400460735,50.29918835053479,44.28432771880185,40.71525328532908,37.977872917511554,25.749953718707737,80.11471588481696,43.013885450537735,26.97649993281124,11.719563180309445,5.093338770433033
,,,,,,,,,,,,,,,,,,5.161790186576062
35.49972013501734,22.14107488950439,41.42447771702536,33.110362065706724,33.26558061614758,25.942270264764893,16.76642437600041,19.80224293468088,63.94931822702616,45.72887870643769,53.77935660069762,47.86600048132276,108.9115740666612,30.89347477428532,33.71235062547819,51.07081115624101,30.099061885457527,18.93265006182557,5.196318084388502
,,,,,,,,,,,,,,,,,,5.265981631351412
36.792501979375274,24.2845274934082,47.617650964658345,23.839993903056275,33.73709248291346,20.056372218896716,25.78699178158924,22.37758764071889,52.659566976934414,45.4228880270076,65.75041904004811,36.98121741014029,62.171455567298125,40.68657136280765,35.66043015806362,39.18710905004929,25.726768960056567,17.54756972938611,5.336459929822709
,,,,,,,,,,,,,,,,,,5.4077581800180665
40.32268706445402,27.976772325196883,42.00639853745493,39.316549081741705,24.95899046752937,24.91894300760035,19.368234915065017,15.444147139554635,49.14567984213451,52.715360688346905,71.72379764618752,51.50009744235911,49.74358435948079,37.720053032167115,35.2927823511808,31.933439116476578,34.213827247025,24.00133890253753,5.443716379840261
,,,,,,,,,,,,,,,,,,5.516254047488027
30.674061632626287,25.595829244559845,33.90500096591562,29.7415790545708,25.576683752107638,19.811875261052176,20.980608283568333,10.49862797829572,46.8058944558358,37.7967694164108,69.60513087680174,39.3243534509684,34.85547611111445,35.040881821513544,34.18146687902469,23.845940551016096,42.173182913471,21.092864863027792,5.589624137566063
,,,,,,,,,,,,,,,,,,5.6266228345338405
20.886124554119927,27.740144924154727,56.26636468429261,29.67062690437863,32.80452207832916,22.71604646789545,23.77018691733089,14.608595858668384,39.838221716001215,45.42294522410194,65.7782407577261,51.67964388073312,41.152347858465355,28.254877557260425,34.83947547107557,25.46523530506933,43.775566554681134,32.30482323241789,5.701250444929451
,,,,,,,,,,,,,,,,,,5.738880497072539
28.538820595221495,18.9563865154948,39.34665784163801,32.839945310222305,40.85509253694136,20.48875156603644,25.411029154413292,16.306901631661347,53.580869192803775,30.594157254305248,88.80007620870158,50.65778446734352,33.593960364241674,26.1059739582879,63.486931098764,25.44061505663404,46.7059469954092,28.8580195456668,5.814775874208993
,,,,,,,,,,,,,,,,,,5.891521878454497
27.8571049357764,19.660652474935446,39.61458639998413,36.543163153402105,40.557501320816876,24.20536465768557,33.67656065182331,17.475983477375085,56.488027784981966,35.0256980558549,65.21423404889894,59.9849409329551,34.381565569486035,27.257607213942386,44.79506292154664,36.55897470831929,48.45995648215908,31.99792837421792,5.930215178562359
,,,,,,,,,,,,,,,,,,6.008244914241371
34.732891355195214,19.7952983072014,32.07882342529563,30.525377293912253,47.2054355043037,23.12533522687176,26.63380439176327,21.12633025317969,49.91958523827988,41.75764678294541,77.32567125200538,42.267938751842195,25.03286345275572,23.99044707635191,46.49413944617602,32.44164447665423,56.41644477845102,29.347906531909597,6.0475823352797695
,,,,,,,,,,,,,,,,,,6.126904669625373
41.20701630954223,24.08146908652792,65.16725603256555,26.810152371896447,53.48063629933469,28.367032087771413,29.755966576739116,17.803237077915878,55.36330918479595,34.4607698574394,63.007081940956525,51.80565478832349,31.02996063517955,21.40587469237141,50.97221150428226,30.364351119463898,50.04326951308484,33.76112644896572,6.166890505476897
,,,,,,,,,,,,,,,,,,6.24751373944737
51.249775154748605,24.252594763055107,54.812900547586814,45.65547820647638,39.27540311336052,29.771835936945685,26.85877966373261,19.881970701468386,48.61545033991352,41.52100442934976,60.447418427985774,51.04240695041526,37.579259892789096,22.81986871785052,65.05036338768127,30.55333718889927,49.364474140306875,35.2463200854997,6.288151994277392
,,,,,,,,,,,,,,,,,,6.370083836372647
35.268183955455896,30.952079471227623,49.350541803400375,37.98211929257105,37.26617345094845,25.31520345362508,41.76058653456268,19.659498572092925,52.8950274091024,37.88664559730046,66.44154670079982,52.17409657444319,40.5171593884498,25.264623664528525,34.62884298249063,35.71284205137906,34.3802924099923,39.64088420948165,6.41137821166668
28.228656844879417,31.124389697886674,58.366741730848446,34.31020989885042,44.05650693687488,29.59560463927987,47.528192263799056,28.040380093517317,59.3510538547041,46.22596556183412,91.41002942643411,64.0276851457639,68.9705159799473,40.09379026680247,44.68990595068268,34.75472518669595,23.402574516376685,32.40339555523496,6.494625752296442
,,,,,,,,,,,,,,,,,,6.536579634205232
39.107904251768566,23.976419175368008,40.79749131684104,38.84437559980152,34.14970410636036,29.65367428821504,101.66200222846258,41.240289521072704,64.44438736573835,43.29366372157095,77.47314621160476,54.69873914263341,85.50885750695528,45.12808045131453,49.00530779745016,31.330101754875106,31.910383826840537,25.994417866535223,6.578754047850824
,,,,,,,,,,,,,,,,,,6.663765767795181
35.11312054443662,25.138394353691012,36.87134837354888,32.61167340301179,32.02127960590861,24.69073810041007,55.112854908725296,51.52677997675497,48.71544020528088,40.00253992925084,43.67686275237476,51.61627654029734,56.90768417312218,39.00006306862877,43.61060955935744,32.255776556301385,26.60658572503216,26.753116684733374,6.706603691236406
53.17534916120411,29.76138279577549,42.100752979773375,38.92483426237858,27.984212213333176,31.29174988336741,50.93440773958677,51.92736718348196,67.04488099672474,35.50782421808315,47.81810514825028,46.39917027738232,60.428174515664,68.38235312429009,68.38630416603874,29.713316723440155,89.3696761014849,88.32649981104765,6.792945111698238
,,,,,,,,,,,,,,,,,,6.836449148310662
67.67616128142505,32.78225266768271,39.23897321613772,42.88758632598986,35.355967954647575,22.994956731179393,36.91810874284059,44.12326290478864,71.30602224115295,39.03026700301261,55.92749727694339,42.56654679741984,90.47424024643746,45.95006711361695,60.41314952246624,41.334091691074,49.715937282575,25.125198449948837,6.880175740221968
47.08748496687501,41.000278267098295,51.62023993158849,34.8559315060738,33.57411319387346,24.420404122483472,42.7336007086202,36.47460102116858,71.741263315672,44.26095390344413,55.09922882619686,50.97306116108054,84.15568706719293,52.2252079799207,59.30218113070877,43.08614629578119,47.396797032714304,33.03891567284436,6.968297522715587
,,,,,,,,,,,,,,,,,,7.012693145756433
46.40048206554005,33.56036960692081,57.98565736310434,39.97494240003554,38.377141898856365,23.074113754982594,36.67743849794108,35.130089680687725,62.58123616818822,45.90410485086757,38.08717884463623,46.616753977209896,58.000383270734936,59.37090334193592,64.78451838307151,36.20649505229769,118.94631156387108,21.87607414206001,7.057312188765915
40.86382851913756,34.65453373405555,64.55284594760002,40.38398980272474,26.591353227549504,26.006117230864028,28.87200135607417,35.70409610085401,52.62341183508054,47.27418666378411,49.80415550169523,33.09328175491719,75.50164139474374,41.0275365455,48.65285209118698,38.40158225257568,113.73082088445744,65.87127231511533,7.147221247683246
,,,,,,,,,,,,,,,,,,7.192511584963174
43.95599862109289,33.65497791934746,37.844166959423006,41.52495388471925,34.78171406889594,24.041120764420867,43.02125872270649,27.411431141390967,50.324812674776155,42.11821449306348,45.96690671955351,40.36634760291874,61.15659018144491,67.36155975808016,30.54852975909107,39.83643925725337,86.83503152667913,63.212193402422464,7.238025984732612
47.9342182922402,36.886348684116015,32.06982701123299,31.219492916463704,37.64741165392392,25.162335790723223,61.22852220513876,29.61281924814197,46.12419301195532,44.3171255622517,59.87725637302447,40.79570970876794,74.8905775982169,45.02811283311768,28.574965846056298,31.27576202212733,34.649885689178994,58.196103381245614,7.329727457563047
,,,,,,,,,,,,,,,,,,7.375914737341046
42.61641827071631,33.924882848969375,57.272725302713766,22.71260203293616,53.457070726720346,26.08969727574997,42.93463825930753,37.4772646027306,52.39094916994944,35.18709698292363,63.28341487172861,44.10550412148348,57.34352678742634,47.2869072692081,30.835846498168934,29.505094784128595,21.470153892567303,47.824800745592206,7.422326492846222
,,,,,,,,,,,,,,,,,,7.515823683135582
43.904796511359855,30.968806787666853,44.20551701439191,28.521346489023934,48.757713447810595,22.475978602635433,34.7988077290882,24.877945157937244,30.98018663797011,32.17023449125268,52.375019755419295,37.70781262923664,38.18114009069318,51.045300769390046,26.368172301618014,22.72915474678743,52.95987170087463,80.47549581665754,7.562909206842839
,,,,,,,,,,,,,,,,,,7.610219383956544
81.12385762312334,37.00454589644556,55.81640922690099,38.609239940531104,53.549155792293824,36.95174134152329,34.276693104715164,29.968896985439965,39.600956299168566,25.1847533657978,48.46179670215542,39.546234759587534,64.05469820097645,38.27898165176136,50.866022906015374,25.0080609799705,24.80213963826943,24.287425593531164,7.657754221443944
,,,,,,,,,,,,,,,,,,7.7534978296688815
62.755911731288485,33.00891537258509,50.483519191206746,29.93805337312809,34.23111928610315,32.496964903092255,38.209601646409055,22.047939156474634,35.79811491624755,27.715118121244707,46.38217453142912,35.12571331561796,40.69631019995818,39.479450151575634,33.6242640895585,30.888288189504944,68.62481275646017,18.19668601598538,7.80170653839661
,,,,,,,,,,,,,,,,,,7.850139783352024
65.5124264505768,39.04972061184167,51.97199444581278,41.64291254495698,53.29543865797123,31.87459930869876,37.526479075640566,26.984790230925103,41.80919957146585,29.598757264379536,58.8765977493456,36.55538526521641,59.73636296277021,45.13033267428257,57.79642878397119,32.94638246812429,70.71736060035184,51.853908791734746,7.898797495178887
,,,,,,,,,,,,,,,,,,7.996785964777384
49.397356413159905,31.759891961508306,43.39140755804588,29.240698654899784,41.106346924421686,28.002517027820584,27.115586778004488,29.767937845095645,43.26589409614584,21.70926853919157,39.51007790615861,31.19347984597273,48.47545073099959,34.85645266691983,50.85875328324279,26.382021499369568,97.42966713463296,29.11474092971056,8.046116506452211
,,,,,,,,,,,,,,,,,,8.095671082722221
